ID,Lat_deg,Lon_deg,DispR_mmyr,Disp_mm,20250721,20250725,20250801,20250805,20250812,20250816,20250823,20250827,20250903,20250907,20250914,20250918,20250925,20250929,20251006
33568,-6.16277,106.819526,8.85269,1.86755,0,0.68802,-0.23724,-0.36977,1.0366,-1.4388,-0.15085,-0.53225,-0.20117,0.2156,-0.3971,3.21326,1.27872,1.26119,1.87344
33599,-6.15706,106.818154,-8.57117,-1.80816,0,0.03772,-1.36124,-0.32852,-1.19595,-1.00264,-1.66045,-1.69214,-1.30035,-1.73805,-1.04222,-2.17203,-2.15829,-1.39478,-2.20162
33640,-6.163831,106.819992,-16.90314,-3.56587,0,1.10247,-0.14436,1.06335,1.49844,0.14238,-1.20996,-0.94407,-1.10106,-1.41987,-1.53986,-1.09452,-1.61204,-1.92227,-3.5165
33872,-6.163995,106.820022,-5.73259,-1.20934,0,-0.37368,-0.99504,0.40703,-0.15477,-0.75417,-0.71682,-0.69663,-1.32083,-1.26827,-0.55948,-0.43652,-0.3973,-1.69197,-1.85794
34109,-6.162753,106.819513,9.99577,2.1087,0,0.73587,0.97544,0.21805,2.87982,-0.58126,0.78184,1.98634,0.22222,0.44539,0.87771,3.53962,2.1425,2.2804,2.60847
34821,-6.14758,106.816497,3.20295,0.67569,0,-0.35641,-2.34485,-2.09475,-1.02269,0.10632,0.32646,-0.71645,-1.37714,0.56447,-1.82289,0.5459,-0.62842,-0.92853,0.20468
35453,-6.164088,106.820029,-0.87514,-0.18462,0,0.5739,-0.14799,1.22909,-0.69507,0.23812,0.30978,-0.85708,-0.75548,0.42773,-0.45169,-0.15947,1.43199,0.45107,-0.70609
35504,-6.150807,106.817218,-5.52244,-1.16501,0,0.70059,-0.50541,-0.95668,-0.78838,-1.84259,-2.08777,-2.06016,-2.02107,-0.90891,-0.69286,-1.10202,-0.85131,-1.38938,-1.53055
35858,-6.165305,106.820196,-2.65645,-0.5604,0,-0.29949,-1.03282,0.38128,1.25071,0.84298,-0.55226,0.47043,-0.09234,-0.46834,-0.40575,0.38096,-0.09991,-1.14794,-0.49354
35908,-6.150823,106.817232,0.90508,0.19093,0,1.05119,-0.02642,0.32399,1.07697,-0.38175,-0.73461,-0.7208,-1.12976,0.08404,1.30857,0.30099,0.8747,0.55536,0.16202
35942,-6.152428,106.817632,-24.04481,-5.07247,0,1.18926,0.03377,-0.08948,-1.58407,-1.60586,-4.97498,-6.03717,-1.57347,-2.89659,-1.12914,-1.83228,-3.94748,-3.76444,-6.68494
36136,-6.163611,106.819953,-11.57915,-2.44272,0,0.25705,-1.70176,-0.08377,1.45471,-0.42742,-0.53768,-0.32644,-0.78042,-1.44406,-1.8822,-2.24555,-1.37359,-0.49664,-3.53115
36197,-6.162802,106.819555,-27.37003,-5.77395,0,0.30034,0.53361,-0.32954,0.4438,-0.48929,1.59107,0.69971,0.07472,0.40257,-0.82488,-2.95522,-5.25033,-5.76921,-5.1861
36534,-6.147664,106.816548,-4.44189,-0.93706,0,0.09134,0.41426,0.24557,0.29393,-0.51645,-1.61789,-1.13281,0.42863,-0.56888,-0.17814,0.29316,-0.37582,-0.74963,-1.49954
36787,-6.151369,106.817341,-4.3059,-0.90837,0,-1.30471,0.42528,0.56619,-0.61752,1.06229,-2.98035,-1.12733,-2.57249,0.25834,-0.93196,-0.40001,-0.61434,-0.5038,-1.55275
36878,-6.165322,106.820022,1.96885,0.41535,0,-0.45026,0.1429,1.76577,2.07545,2.06244,2.07763,1.74847,1.12017,1.35698,0.88222,1.03337,2.39325,1.04196,-0.40316
37013,-6.162732,106.819524,9.77914,2.063,0,0.40631,0.96025,0.14267,2.29608,-0.7548,0.7725,1.44993,0.36421,0.70249,0.48913,3.43269,1.91403,1.82696,2.5179
37060,-6.16312,106.819761,8.49339,1.79176,0,0.85608,-0.1546,-0.15667,0.01418,0.2679,0.84605,0.33224,0.73416,1.60693,1.17925,0.80184,1.62751,1.68886,1.72754
37138,-6.163507,106.819905,-8.05298,-1.69885,0,0.14574,-2.11867,0.02834,1.75123,0.08933,1.06818,1.12063,-0.63574,-1.74395,-1.1926,-1.70271,-0.41711,-0.34583,-2.60921
37203,-6.152513,106.817588,-17.53884,-3.69997,0,-1.23353,-0.15971,1.30746,-0.19926,0.78727,-2.4719,-1.05579,-2.07456,-3.46418,-2.49047,-0.99853,-2.95092,-3.71054,-2.93966
37406,-6.151585,106.817398,-3.76021,-0.79325,0,-1.00656,-1.06511,0.34482,1.38477,-1.05311,-1.3742,-1.04936,-1.73501,1.71137,-0.1532,0.57262,-0.13916,-0.40876,-3.54966
37437,-6.162747,106.819544,-9.60341,-2.02592,0,0.6315,-0.41681,-0.64944,0.19449,-1.1389,0.27128,1.54709,-1.01933,-0.3435,-0.61544,-1.02847,-3.13483,-3.14652,-0.09183
37851,-6.151367,106.817354,-6.10662,-1.28825,0,-1.28833,0.82414,0.6504,-1.80533,0.64063,-3.84649,-1.62561,-2.82338,-0.30135,-1.30275,-0.7205,-0.76172,-0.99507,-1.97501
37944,-6.163559,106.819929,-18.90043,-3.98721,0,-0.58719,-1.31883,0.11625,2.0137,-1.26462,-1.22434,0.28011,-1.59563,-2.26279,-2.3646,-2.62482,-3.07921,-2.79935,-4.44044
38086,-6.164848,106.820024,1.29612,0.27343,0,1.62169,1.39873,0.71072,-0.70324,-0.76561,0.61081,1.00496,0.10226,0.38708,0.29837,1.17135,1.09528,-0.02058,1.46505
38365,-6.150731,106.817215,-5.97747,-1.261,0,1.55382,-0.24933,0.73829,0.61649,0.03222,-0.51492,-1.50265,0.4461,0.44941,0.11035,-0.69574,0.56753,0.27861,-2.2756
38765,-6.147648,106.816536,-4.45085,-0.93895,0,0.31714,0.61315,0.27892,0.65546,-0.28304,-1.36518,-0.96316,0.6129,-0.611,-0.00382,0.84363,-0.41034,-0.60572,-1.39015
38831,-6.150751,106.817214,-6.86946,-1.44917,0,0.71254,-0.5716,-0.0226,0.12736,-1.20016,-1.54423,-2.22107,-1.1419,-0.2286,-0.29543,-0.67984,-0.67798,-1.01194,-2.34814
38868,-6.165237,106.820161,-1.67331,-0.353,0,-0.85607,-2.07319,-0.29501,1.15149,0.53453,-2.74108,-0.7638,-1.03339,-1.11203,-1.38575,-2.88004,0.63403,-0.22823,-0.6951
38882,-6.16409,106.820022,-13.78239,-2.90752,0,1.94701,0.3068,0.90066,-1.17132,0.54806,-0.32157,0.10462,0.63173,0.99922,1.11874,0.98937,-3.30336,-4.07981,-1.75706
38915,-6.15234,106.817599,-24.28106,-5.12231,0,-2.8148,-2.26515,-0.90285,-2.4101,-1.90856,-5.50141,-4.84977,-3.08508,-5.88154,-0.90926,-5.38038,-5.80733,-5.70207,-7.01882
38923,-6.152341,106.817594,-24.2761,-5.12126,0,-2.81421,-2.26515,-0.90343,-2.4101,-1.90681,-5.50024,-4.8486,-3.08332,-5.88037,-0.90809,-5.38038,-5.80733,-5.7009,-7.01707
39242,-6.164178,106.820055,-6.32437,-1.33418,0,1.3067,-1.15342,0.19842,0.3745,-0.49688,0.08768,-1.25733,-0.89343,-0.5904,-1.33046,0.41541,-0.4809,-0.89979,-1.56846
39510,-6.163736,106.819805,-2.43735,-0.51418,0,0.39204,-0.19347,0.30879,1.83168,-1.0585,-1.00937,0.44877,-0.52069,0.03627,0.48557,-0.23724,-0.44812,-0.08588,-0.37263
39533,-6.147682,106.816555,-3.84323,-0.81076,0,-0.04029,0.24051,0.11454,-0.15007,-0.68493,-1.6138,-1.30128,0.24786,-0.8994,-0.23606,0.21126,-0.69523,-0.37056,-1.5832
39755,-6.165095,106.820114,6.15499,1.29845,0,-0.45391,-1.62557,-0.39834,2.00664,-1.12371,-2.1848,0.01448,-2.4122,0.61181,0.90927,1.4861,0.32487,0.01408,0.89051
39925,-6.163578,106.81993,-18.17187,-3.83352,0,-0.29914,-1.216,-0.27695,1.54102,-1.27163,-1.22609,-0.03713,-1.33679,-1.88535,-2.30557,-2.6955,-3.10023,-2.58842,-4.40303
39946,-6.164918,106.820052,-1.39859,-0.29505,0,0.12626,0.57561,0.67794,2.13006,0.22357,-0.09,2.32702,1.06799,1.13059,-0.16984,0.23444,0.11337,0.08358,0.3647
40123,-6.164002,106.819894,-9.55694,-2.01612,0,1.46925,1.51835,2.2707,1.10867,0.30153,0.68771,1.4285,1.8345,1.54935,1.09433,0.52073,-0.74282,-1.0104,-1.47719
40192,-6.152263,106.817606,-24.19774,-5.10473,0,-3.43759,-2.38913,-1.16542,-2.906,-2.87988,-5.81487,-5.25796,-3.05526,-6.03594,-1.78584,-4.81725,-6.12664,-6.08453,-7.6235
40385,-6.154095,106.817823,-20.92058,-4.41338,0,-1.01765,-1.11573,-1.24602,-1.63515,-2.19139,-3.08707,-2.89041,-3.17834,-3.30509,-3.12741,-3.38998,-5.04387,-3.75343,-5.23752
40614,-6.163673,106.819742,1.88985,0.39868,0,0.05878,0.67991,1.0113,2.46721,-0.50374,0.04892,0.9915,0.96557,0.9056,1.31277,1.47778,1.32578,1.73244,-1.04779
40657,-6.150701,106.817176,-20.68871,-4.36447,0,-0.65709,-1.34824,-2.45908,-1.83262,-3.35534,-2.96103,-3.91535,-4.52906,-3.35486,-3.34761,-5.85884,-4.01218,-4.95789,-4.18368
40721,-6.163886,106.82,-13.76183,-2.90318,0,-0.05059,0.5577,0.91354,2.2923,-0.63234,-1.50317,0.04778,-0.85427,-0.83729,-1.22811,-0.59637,-1.34211,-1.86734,-3.02149
40727,-6.164145,106.820031,-3.31523,-0.69938,0,0.22171,-0.56174,2.82598,1.23133,0.62209,0.45244,-0.87467,0.99843,-1.3271,1.58032,1.20356,1.2154,0.81696,-2.49488
41025,-6.146918,106.815933,-11.76313,-2.48154,0,-1.92694,-2.09645,-1.29266,-1.1402,-2.80506,-1.70848,-1.76877,-2.73275,-1.78256,-2.6276,-3.1632,-3.5367,-3.69994,-3.02314
41104,-6.165308,106.820185,-3.77048,-0.79542,0,-1.00325,-1.18551,-0.02709,0.73739,0.43756,-1.01797,0.1351,-0.38118,-0.73125,-0.69493,0.5031,-0.75673,-1.81995,-1.29577
41344,-6.152255,106.817646,-23.34675,-4.9252,0,-3.11952,-2.93769,-0.5064,-2.77973,-1.84253,-5.91552,-4.79605,-2.94889,-6.80852,-1.29349,-5.12608,-5.68872,-5.39458,-7.22302
41574,-6.152357,106.81761,-24.85757,-5.24393,0,-3.10075,-2.82127,-1.66832,-3.28493,-3.08338,-6.46162,-5.70237,-3.80845,-6.65344,-1.53088,-5.78037,-6.60672,-6.00323,-7.64687
41901,-6.163706,106.819769,-4.52681,-0.95497,0,0.89718,0.58263,2.40586,3.03374,0.61406,0.31068,0.96578,-0.16541,0.44767,0.87183,0.88157,1.01175,1.49378,-1.55026
42365,-6.152485,106.817633,-35.94791,-7.58353,0,3.56494,-2.6698,-0.04913,-0.80231,-1.08467,-2.71867,-3.19474,-4.43585,-4.92097,-2.21189,-4.06737,-6.71536,-6.83758,-5.52958
42583,-6.165185,106.820137,10.35619,2.18473,0,1.59474,-0.77121,1.36829,4.72338,2.45551,-0.6952,1.70293,1.00049,1.20579,0.87049,3.05504,3.87561,3.19093,2.45766
42812,-6.157058,106.818165,-1.49909,-0.31625,0,-0.00639,-0.86468,-0.41214,-1.73515,-1.52528,-1.84006,-0.71581,-1.13326,-1.53632,-0.64599,-1.63389,-2.06058,-0.91882,0.86005
43186,-6.163868,106.819996,-13.83126,-2.91783,0,0.03062,0.56705,0.96962,2.4033,-0.56866,-1.47162,0.11497,-0.83324,-0.87644,-1.18254,-0.56891,-1.31698,-1.78788,-2.99579
43313,-6.165224,106.820129,9.79052,2.0654,0,2.1988,-0.48729,1.6972,4.53293,2.48822,-0.35403,1.9261,1.42345,1.47219,1.03874,2.87218,4.2273,3.38079,2.48804
43794,-6.150643,106.817094,-12.42898,-2.622,0,-0.39379,-0.81845,-1.41959,-1.19669,-1.52533,-1.74811,-2.19471,-3.46947,-1.87518,-1.71099,-2.58199,-1.79331,-2.36648,-3.87231
43811,-6.152393,106.817618,-25.99075,-5.48298,0,-3.08847,-2.66045,-1.45838,-3.17733,-2.47228,-6.2353,-5.5936,-3.72716,-6.58268,-1.65017,-5.91954,-6.45818,-6.26053,-7.61762
44342,-6.165292,106.820171,-4.55574,-0.96107,0,-1.07349,-1.78521,-0.50531,0.76731,0.12557,-1.90832,-0.5468,-1.20598,-1.0432,-1.36294,-1.97105,-0.34724,-1.39878,-1.51236
44603,-6.162734,106.819514,9.65456,2.03672,0,0.21874,0.69555,0.06378,2.20435,-0.7624,0.6492,1.55452,0.34902,0.58271,0.42895,3.33043,1.90935,1.73756,2.19535
44663,-6.16282,106.819557,5.68638,1.19959,0,0.3684,-0.00572,-0.36427,1.02497,-0.56533,-1.41702,-1.6093,0.21267,-1.11073,-1.64113,3.47843,0.92839,1.05226,1.07007
45057,-6.152502,106.817641,-33.53532,-7.07457,0,2.53545,-3.12509,-0.25419,-0.98109,-1.28288,-2.88905,-3.50277,-4.41935,-3.23666,-2.54905,-4.21113,-7.00033,-7.18921,-5.29839
45543,-6.162805,106.819538,-20.85414,-4.39937,0,0.21441,-0.50682,-1.14147,0.0186,-1.41736,0.57551,-0.43938,-0.4727,0.53039,-0.25484,-1.96236,-4.49718,-4.35227,-5.62047
46251,-6.152216,106.817648,-25.65307,-5.41174,0,-2.90783,-2.63536,-0.76137,-3.00955,-2.69864,-5.88044,-5.12587,-3.19274,-6.59975,-1.64962,-5.22842,-5.70275,-6.39278,-7.67563
46467,-6.146846,106.815916,-12.76433,-2.69275,0,-1.82288,-0.18738,0.31372,-0.50189,-0.43941,-2.42786,-0.84325,-1.96537,-0.48453,-1.28131,-2.01234,-2.33697,-2.80857,-3.65446
46843,-6.151068,106.817238,-3.59595,-0.7586,0,-0.40491,-1.78689,-1.05788,-1.97471,-1.4194,-3.48624,-3.37734,-1.63509,-1.84046,-1.23532,-3.2501,-0.88031,-1.2008,-1.37904
47066,-6.144216,106.815519,-7.72383,-1.62941,0,-0.61883,0.9578,1.61507,1.74015,1.91806,-4.52981,1.87586,-0.88017,-1.40178,-0.08186,-1.54164,-0.42705,-0.45397,-0.70008
47277,-6.163704,106.819684,6.54169,1.38003,0,1.32222,2.94528,1.53508,3.91336,1.4728,-0.73509,1.40888,1.48893,1.32379,1.33193,2.06909,3.33529,3.42059,2.38982
47362,-6.164954,106.820152,-3.40262,-0.71781,0,-0.54803,-0.29613,-0.21545,1.61613,0.4501,1.34126,1.22417,0.72976,2.62753,0.03211,-0.28228,1.28617,0.39236,-3.74853
47440,-6.163624,106.819889,-16.9262,-3.57073,0,-1.00224,-2.25814,-1.3227,0.59601,-0.52981,-1.01091,0.14803,-2.8508,-2.28845,-1.87421,-2.81413,-4.36336,-3.60324,-3.7578
47463,-6.147718,106.816564,-4.3097,-0.90917,0,0.24051,0.38793,0.3187,0.27931,-0.87739,-1.69277,-1.258,0.31104,-0.64083,0.02602,0.09835,-0.61099,-0.61801,-1.28017
47532,-6.163622,106.819899,-16.91946,-3.56931,0,-1.00166,-2.25931,-1.32212,0.59426,-0.52923,-1.01208,0.14686,-2.85197,-2.2902,-1.87362,-2.81355,-4.3616,-3.60207,-3.75663
47897,-6.163522,106.819923,-11.85139,-2.50016,0,-0.81605,-2.62373,-0.59934,2.19257,-0.06477,0.42151,-0.60015,-1.76146,-1.30059,-1.60552,-2.72094,-1.88774,-0.84834,-4.11722
47976,-6.162661,106.819502,2.59877,0.54823,0,-0.07384,1.1082,-0.25983,4.17679,2.27061,2.60324,3.39636,0.81932,2.58035,2.23017,-0.85656,2.70957,2.70781,-0.65196
48051,-6.165323,106.820204,-5.04122,-1.06349,0,0.42501,-0.1888,0.60623,0.94971,0.98292,0.0225,0.86252,0.33141,-0.52402,-0.55303,0.51971,-0.40311,-1.50313,-0.12799
48264,-6.151297,106.817325,-12.70268,-2.67974,0,2.81983,-0.98343,-0.78308,3.14306,-1.46585,-1.80527,-1.6729,-1.76306,-0.50433,-1.55161,-1.96941,-1.19577,-0.9326,-1.87091
48402,-6.162785,106.819542,9.40843,1.98479,0,0.15866,-0.26969,-1.05409,-0.07235,-1.40984,-1.48217,-0.94099,-0.5193,0.06077,-0.58282,3.25085,0.33839,0.5803,2.10403
48600,-6.147681,106.816558,-0.97082,-0.2048,0,0.34405,0.8413,0.80541,0.15939,-0.3784,-1.3213,-1.13047,0.5503,-0.2758,0.94094,0.43004,0.04947,0.72279,-0.75953
48768,-6.163653,106.819749,11.57291,2.44141,0,-0.59975,-1.4705,-0.53808,-0.04983,-2.02565,1.12301,0.21861,2.59062,0.83136,1.78627,1.80554,1.54309,1.71837,-0.37355
48776,-6.163117,106.819776,7.23313,1.52589,0,-1.01489,-2.03405,-1.20948,-1.21106,-0.92762,-3.93725,-1.77299,-1.69416,0.42227,-1.03771,-2.44902,0.76399,0.51976,0.99258
48932,-6.150733,106.817209,-4.35009,-0.91769,0,0.94579,1.57222,2.18025,1.15766,0.47496,0.85006,1.35958,0.34921,0.5917,0.72926,0.09889,0.77491,0.00465,0.17827
49036,-6.144435,106.81556,-18.16896,-3.8329,0,-2.46291,0.16509,-1.54907,-1.24255,-3.3959,-1.88053,-2.47711,-5.81297,-3.28518,-3.7895,-4.15626,-2.68035,-2.61656,-5.71968
49180,-6.162752,106.81952,9.31902,1.96593,0,0.33911,0.79371,0.13273,2.89852,-0.58009,0.78068,1.57088,0.30052,0.77436,0.54581,3.41107,1.93156,1.72529,2.41564
49287,-6.162763,106.819559,-15.75299,-3.32323,0,0.27989,-0.44365,0.46836,1.06415,-0.44801,1.16123,3.01647,-0.55855,0.54259,-0.65916,-2.18746,-4.16796,-4.33741,-0.64576
49804,-6.165318,106.82004,2.3498,0.49571,0,0.24516,0.03855,1.71896,1.45104,1.8877,1.96883,2.21449,1.01141,1.04036,0.43442,0.67453,2.17781,0.81484,0.84724
49817,-6.162999,106.819609,6.05448,1.27725,0,0.71364,0.47977,-1.64837,-2.26258,-0.20496,3.07,-0.13941,-0.15158,0.33349,0.94692,1.00186,-0.05035,0.85591,1.2847
50258,-6.164108,106.820027,-14.58808,-3.07749,0,2.40096,0.74907,1.18869,-1.30803,0.51768,-0.07443,0.31786,0.51313,0.80292,1.07434,1.0291,-2.84123,-3.95361,-1.77109
50491,-6.15137,106.817336,-6.86327,-1.44787,0,-1.38658,0.99491,0.80538,-1.55619,0.7728,-3.66461,-1.76714,-3.30237,-0.41363,-1.15771,-0.85209,-0.6892,-0.8781,-2.17736
50622,-6.163559,106.819931,-17.64147,-3.72163,0,-0.57492,-1.24814,-0.2273,1.47793,-1.25644,-1.22492,0.03473,-1.29942,-1.78312,-2.33012,-2.67215,-3.057,-2.58785,-4.4048
50708,-6.152377,106.817605,-25.51646,-5.38292,0,-3.20835,-2.72244,-1.3923,-3.29194,-2.53778,-6.39144,-5.71406,-3.71605,-6.69729,-1.54666,-5.81194,-6.54882,-6.1617,-7.62289
51014,-6.163867,106.820001,-13.85783,-2.92343,0,0.02712,0.54426,1.00293,2.3887,-0.63176,-1.45351,0.14886,-0.8052,-0.88228,-1.20065,-0.59403,-1.34912,-1.78204,-2.99579
51380,-6.152274,106.817643,-24.2054,-5.10634,0,-2.76865,-2.85757,-0.52453,-2.60429,-2.20391,-6.01784,-4.6668,-2.77637,-6.83072,-1.335,-4.95882,-5.73782,-5.65946,-7.27387
51435,-6.164067,106.820043,-1.00136,-0.21125,0,0.66387,-0.09191,1.42306,-0.56595,0.22118,0.44356,-0.697,-0.49959,0.5066,-0.60242,-0.03561,1.5243,0.52644,-0.67571
51519,-6.163885,106.820005,-13.79865,-2.91095,0,-0.0722,0.5799,0.9556,2.29931,-0.71355,-1.48213,0.06531,-0.83207,-0.79114,-1.21934,-0.60163,-1.36956,-1.92342,-2.9917
51627,-6.147562,106.816493,0.13596,0.02868,0,-0.33067,-2.42792,-2.40539,-1.69252,-0.52256,0.19776,-0.81766,-1.56551,0.17076,-1.81353,0.03636,-1.80662,-2.12662,-0.06968
51690,-6.163721,106.819786,-6.80634,-1.43586,0,1.5126,0.46082,1.63551,2.18766,0.24766,1.19965,1.27336,0.15119,0.46398,0.33973,0.38679,0.12621,0.56734,-1.39313
51880,-6.164162,106.820038,-3.58583,-0.75646,0,-0.18881,0.09279,2.25016,0.53146,-0.0059,0.61143,-1.23207,0.63674,-1.35099,1.04189,1.36489,1.00832,0.69693,-2.8956
51941,-6.1631,106.819765,5.69576,1.20157,0,-0.93424,-1.79856,-0.97635,-1.16256,-1.00649,-3.81977,-1.9728,-1.58547,0.41176,-1.20537,-2.44315,0.39823,0.44439,0.83481
51987,-6.151298,106.817318,-18.89765,-3.98663,0,1.66535,-2.42565,-1.26966,3.10388,-2.70396,-2.02225,-2.4367,-2.80349,-1.23655,-2.94645,-3.40344,-2.78888,-2.97369,-3.67163
51991,-6.147206,106.816381,-7.40227,-1.56157,0,-0.95235,-1.30703,-0.66057,-0.73073,-2.59835,-1.52417,-1.43627,-1.32814,-0.82221,-1.64837,-1.48202,-2.85339,-3.13889,-1.19809
52010,-6.147216,106.81633,-9.17134,-1.93478,0,0.18652,-2.46887,0.49576,1.21758,-1.8703,-2.74181,-0.35103,-2.35819,-0.81759,-2.1483,-3.85193,-2.83386,-3.0591,1.07453
52062,-6.156998,106.81818,-0.68437,-0.14437,0,0.52192,1.02743,0.17507,-1.50772,-0.01676,1.96101,-0.62963,-0.15851,-0.98231,-0.3329,-0.33422,0.04189,1.25729,0.00784
52281,-6.147681,106.816557,-4.56395,-0.96281,0,0.02874,0.32358,0.37135,0.29276,-0.61122,-1.67698,-1.14977,0.36135,-0.62621,-0.16527,0.07963,-0.45246,-0.75723,-1.4545
52467,-6.16555,106.820206,-2.36767,-0.49948,0,1.81546,0.81083,1.52096,3.50617,2.34727,0.69092,1.36835,1.9502,0.96966,0.83276,1.20793,0.98917,0.8145,0.87361
53311,-6.147697,106.816574,-2.49411,-0.52615,0,0.31305,0.41601,0.40996,1.12052,-0.61415,-1.56407,-1.16206,0.34205,-0.494,0.33255,0.65643,-0.2442,0.12785,-0.98943
53506,-6.151388,106.817344,-5.05236,-1.06584,0,-1.04384,0.5695,1.05729,-1.41609,2.17999,-4.55365,-2.16738,-3.38964,-1.24683,-1.1566,-0.51673,-0.03989,-0.00597,-1.72477
53923,-6.165254,106.820168,-1.1173,-0.2357,0,-0.94804,-2.1759,-0.65908,0.65847,0.11841,-2.29695,-0.63308,-0.9977,-1.0925,-1.84419,-2.67839,0.62545,-0.3332,-0.82006
54238,-6.16376,106.819783,0.77968,0.16448,0,0.65671,0.37231,0.45375,1.55321,-0.54597,-0.07962,0.56015,0.49359,0.74077,0.64513,0.71785,0.48722,0.88744,-0.01149
54257,-6.144743,106.815632,-0.60162,-0.12692,0,-0.50794,-0.19589,-0.63214,-3.78967,-4.39205,-1.06084,-2.39228,0.77494,-1.27973,-2.09791,-1.32358,-1.47924,-0.75244,-0.79542
54333,-6.164248,106.820084,-7.65427,-1.61474,0,0.82103,0.2979,1.29613,1.36631,0.90086,2.16951,0.15597,0.63562,-0.09052,-1.34273,0.64873,-0.00826,-0.03455,-1.58378
54367,-6.162858,106.819556,-0.39094,-0.08247,0,0.27654,-1.15365,-0.0678,1.55542,-0.54819,-0.48254,-0.56773,-0.68278,-0.2849,-1.76191,-4.16626,2.42714,2.52998,-1.04601
54488,-6.164973,106.820154,-6.38572,-1.34712,0,-0.74801,-0.62366,-0.50824,1.28424,0.14334,1.00101,0.58777,0.32252,1.78276,-1.08018,-1.64336,0.93042,0.01557,-4.28985
54618,-6.164271,106.820065,-5.15871,-1.08828,0,1.35287,-0.49385,1.74955,1.20763,0.75204,2.8778,-0.13312,0.82081,0.57105,-1.36216,-0.94837,2.0996,1.69473,-2.21794
54744,-6.147254,106.81633,-9.59407,-2.02395,0,-0.16509,-2.49051,0.26818,0.93149,-1.91769,-2.69501,-0.40603,-2.57934,-0.92115,-2.49114,-3.91628,-3.02868,-3.29663,0.83115
55013,-6.165186,106.820132,9.17588,1.93573,0,1.47615,-0.76595,1.24386,4.84489,2.55599,-0.83658,1.66963,0.76739,1.24493,1.05393,2.7863,3.77571,2.89474,2.05515
55232,-6.16275,106.819527,9.28345,1.95843,0,0.25672,0.63303,0.08482,2.98676,-0.72266,0.71582,1.56036,0.25027,0.67269,0.45816,3.4023,1.78489,1.70075,2.37357
55233,-6.16395,106.819965,-9.44949,-1.99345,0,-3.94514,1.47226,0.35354,0.30082,-2.82203,-1.04525,0.92981,-1.27567,0.53443,-1.74135,-1.54015,-1.46454,-1.8887,-4.3615
55331,-6.162785,106.819541,8.77402,1.85096,0,0.27202,-0.39765,-1.10142,0.13099,-1.39172,-1.46581,-0.97255,-0.53391,0.04149,-0.63365,3.20878,0.30683,0.22854,2.16363
55418,-6.146899,106.815935,-1.83198,-0.38647,0,-0.93322,-0.86077,-0.73418,-0.23755,-1.66056,-2.53031,-1.60223,-1.12889,-1.06647,-1.45096,-0.98698,-1.36743,-1.41014,-0.07539
55461,-6.152431,106.817618,-24.93392,-5.26003,0,0.77933,-0.12705,-0.10703,-1.85424,-1.69475,-5.27965,-6.32488,-1.83604,-3.21588,-1.53322,-2.04572,-4.21531,-4.03461,-7.0323
55507,-6.164306,106.820079,-1.79366,-0.37839,0,-1.29752,-5.52489,-1.29619,-1.88793,-4.21914,-1.98859,-1.38182,-0.77225,-3.11685,-1.80901,-3.35625,-2.01875,-2.58603,-1.89698
55543,-6.165208,106.820115,9.62927,2.03138,0,2.43891,-0.23784,1.88297,4.68774,2.66465,-0.16533,2.07799,1.59813,1.54112,1.17837,3.06146,4.36751,3.57533,2.54997
55667,-6.164986,106.820087,6.8531,1.44572,0,-0.26468,-0.86836,-0.62418,1.21293,-0.29068,-0.72555,1.84397,0.13352,1.62222,0.8734,0.51648,-0.329,0.19036,2.20069
55692,-6.16507,106.82005,4.54328,0.95845,0,0.13461,-1.60698,-0.38872,1.58712,-0.10949,-0.0521,0.73506,-0.42906,-0.01259,0.6793,1.19754,-0.0108,-0.11888,1.32973
55935,-6.163706,106.819766,-5.18597,-1.09403,0,0.98657,0.44707,1.97757,3.08279,0.39201,0.24407,0.79167,-0.38918,0.36295,0.613,0.83482,0.86334,1.31557,-1.81491
56304,-6.152452,106.817608,-24.84398,-5.24106,0,0.60652,1.24415,2.25704,1.78141,0.83696,-1.14324,-0.76289,0.51954,-1.26445,-1.28703,-1.22817,-2.81569,-3.1958,-5.09443
56759,-6.152262,106.817611,-24.41245,-5.15002,0,-3.11187,-2.06926,-0.97478,-2.85747,-2.63603,-5.83709,-5.13106,-2.79094,-6.06693,-1.8145,-4.79913,-6.25704,-5.63425,-7.3545
56893,-6.162765,106.819551,-16.07333,-3.39081,0,1.09677,0.42875,0.77104,1.94239,-0.23474,1.5796,3.54937,-0.26405,0.67056,-0.13736,-1.27942,-3.77587,-3.54507,-0.61128
57549,-6.15141,106.817328,-5.37157,-1.13318,0,-0.96957,0.50751,0.95494,-1.27866,2.16829,-4.52557,-2.29429,-3.47152,-1.22812,-1.14549,-0.4793,0.05894,-0.07557,-1.93004
57591,-6.151426,106.817342,-5.23369,-1.10409,0,-0.9567,0.51336,0.814,-1.27866,2.28292,-4.54136,-2.19779,-3.42883,-1.11408,-1.2104,-0.48983,0.18585,-0.13931,-1.92186
58202,-6.16367,106.819943,-12.02347,-2.53646,0,-0.35915,-1.36498,0.5842,2.1837,-0.2465,-1.23826,-0.19728,-1.30131,-1.56287,-1.5354,-1.09048,-1.81727,-1.34052,-3.09303
58247,-6.165301,106.820123,-16.25196,-3.4285,0,0.28957,-2.07213,-0.81492,-0.37448,-0.53479,-1.83257,0.23325,-0.92026,-2.05977,-2.47183,-2.75718,-4.18108,-5.15202,-1.3058
